fold,model,weighting_method,train_start,train_end,test_start,test_end,factor_weights,OOS_return,annualized_return,volatility,Sharpe,max_drawdown,turnover,transaction_cost,benchmark_return,annualized_excess_return,information_ratio,tracking_error,beta,jensen_alpha
4,Model_E,equal_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,"{""momentum_20"": 0.3333333333333333, ""volatility_20"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.15134785020595065,-0.27978952864993845,0.15678152083453648,-2.01409688391943,-0.153189521080205,47.11901408450704,0.04711901408450705,-0.12040264957452318,-0.06882331200188677,-0.36386793917639276,0.18914365513396664,0.20833746443855125,-0.2643242647749853
5,Model_E,equal_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,"{""momentum_20"": 0.3333333333333333, ""volatility_20"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.1874947277831469,-0.3398351826198175,0.25012416149557953,-1.534432948734179,-0.2945919193272799,42.65817187050064,0.04265817187050063,-0.024638700707364403,-0.34484665037225615,-1.2584438077202627,0.2740262602562796,0.2166964895102556,-0.37535797041224706
6,Model_E,equal_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,"{""momentum_20"": 0.3333333333333333, ""volatility_20"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.05533979881499185,-0.10761710429709992,0.33868321433800447,-0.16981955916319594,-0.3042875727136416,44.29819079353326,0.04429819079353326,0.10461094609866994,-0.2865394837994224,-0.7481903533749962,0.3829767150924594,0.23894742158279314,-0.11223983587684179
7,Model_E,equal_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,"{""momentum_20"": 0.3333333333333333, ""volatility_20"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.039641943511258604,-0.07771240333716734,0.2616428364610319,-0.1779466255497131,-0.16251643411335026,45.14276674487201,0.045142766744872,0.0016041048632153831,-0.06660190102478877,-0.2012124604532058,0.3310028657011418,-0.11431821244028267,-0.044267129480956055
8,Model_E,equal_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,"{""momentum_20"": 0.3333333333333333, ""volatility_20"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",0.1332657179221186,0.2842911874175349,0.14872518313152797,1.7568758439036425,-0.05467845307407082,49.24122718438508,0.04924122718438507,0.18784167381026795,-0.09259528861462107,-0.4141816870951342,0.2235620055151127,-0.23652849936605067,0.3449960356396489
9,Model_E,equal_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,"{""momentum_20"": 0.3333333333333333, ""volatility_20"": 0.3333333333333333, ""volume_change_20"": 0.3333333333333333}",-0.03704650624053696,-0.2880527468105276,0.1857695573369012,-1.737715966196726,-0.06343709707129985,10.212757380965243,0.01021275738096524,0.0012791315733753361,-0.34328804479371666,-1.5594105079353466,0.22013962522814387,0.12397898579229963,-0.32535298714008865
0,Model_E,rolling_ic_weight,2018-01-29,2021-03-12,2021-03-15,2021-09-13,"{""momentum_20"": -0.2793227638765266, ""volatility_20"": 0.06705688339984106, ""volume_change_20"": -0.6536203527236324}",0.0971018744183465,0.2036325228522493,0.16654869546966086,1.1960247027524902,-0.09982056361960012,50.8290350500072,0.050829035050007194,-0.03006385070671025,0.24374505814860645,1.0195845635017142,0.2390631114612757,0.05673090456555031,0.20172364227689152
1,Model_E,rolling_ic_weight,2018-08-07,2021-09-13,2021-09-14,2022-03-25,"{""momentum_20"": -0.024004743268664773, ""volatility_20"": 0.208491742901045, ""volume_change_20"": -0.7675035138302903}",-0.14198006719272227,-0.26380179490539457,0.2358022306221423,-1.179757548772742,-0.2150094719584651,56.68325335059206,0.05668325335059206,-0.16369103664913054,0.06305282391179992,0.2220109428641961,0.2840077299719829,0.11056668695879732,-0.2404594326353076
2,Model_E,rolling_ic_weight,2019-02-18,2022-03-25,2022-03-28,2022-09-28,"{""momentum_20"": 0.3951196803027141, ""volatility_20"": 0.10956003525953764, ""volume_change_20"": -0.49532028443774817}",-0.13109523815634483,-0.24500451484542085,0.25878128946594664,-0.9556037945055146,-0.20414540627444488,50.27485566818315,0.05027485566818316,-0.08284925153967948,-0.09276478073271364,-0.29351672062152995,0.3160459838072653,0.05408676262244695,-0.23893448446363755
3,Model_E,rolling_ic_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,"{""momentum_20"": 0.3057620294927107, ""volatility_20"": 0.22921303798611956, ""volume_change_20"": -0.4650249325211697}",0.05427296842018836,0.11149149194151553,0.161874643940085,0.73350291482495,-0.08846269661366934,57.3203385702107,0.05732033857021068,0.07211306157948782,-0.03502087521875677,-0.15558981557223475,0.22508462452992528,0.08232101038416684,0.10607814109821469
4,Model_E,rolling_ic_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,"{""momentum_20"": 0.0750778544620186, ""volatility_20"": 0.3826620383565015, ""volume_change_20"": -0.5422601071814799}",-0.08162787431938856,-0.15659263877287521,0.14616977906615397,-1.0922536269882772,-0.08913454389855824,56.90605857366421,0.0569060585736642,-0.12040264957452318,0.08729538922602054,0.43050627332265845,0.20277379131382336,-0.01459283782912851,-0.16325817060826353
5,Model_E,rolling_ic_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,"{""momentum_20"": -0.026439088827926484, ""volatility_20"": 0.4528598619368756, ""volume_change_20"": -0.5207010492351979}",-0.11808907141827785,-0.2222331140481245,0.2675872489200957,-0.8048424285036916,-0.2616134386144685,49.88110370644619,0.04988110370644617,-0.024638700707364403,-0.17641346695640162,-0.6105936959770786,0.28892120589961695,0.23152542615296534,-0.2063471687096117
6,Model_E,rolling_ic_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,"{""momentum_20"": -0.04775206655637617, ""volatility_20"": 0.47003415938756243, ""volume_change_20"": -0.4822137740560614}",0.09331619416927461,0.19534030043278694,0.2811714491739036,0.7731612760378725,-0.21317994035072618,46.725286930766394,0.04672528693076639,0.10461094609866994,-0.011633573215855092,-0.03290886133884634,0.3535088344768273,0.12505013357837597,0.18875133840794595
7,Model_E,rolling_ic_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,"{""momentum_20"": -0.18578985592466848, ""volatility_20"": 0.3538679528650657, ""volume_change_20"": -0.46034219121026587}",0.06947675943088738,0.1437805389627922,0.2967752471671472,0.606757353029374,-0.21674338845331664,49.988677098150795,0.04998867709815079,0.0016041048632153831,0.16002712223848367,0.5243452764178653,0.30519417154232853,0.42426092074331123,0.17156691460703374
8,Model_E,rolling_ic_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,"{""momentum_20"": -0.26823047146490386, ""volatility_20"": 0.3051938369404165, ""volume_change_20"": -0.42657569159467956}",0.26182588373820215,0.5922045608716948,0.13953808834022066,3.405691479103845,-0.05948779507253388,45.38159317211949,0.04538159317211949,0.18784167381026795,0.121336708232181,0.5841736386391202,0.20770657935685816,-0.12577094116546583,0.5197323757838265
9,Model_E,rolling_ic_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,"{""momentum_20"": -0.23720843904653902, ""volatility_20"": 0.26878422499226207, ""volume_change_20"": -0.494007335961199}",-0.010405493198294202,-0.08984474089660888,0.18389518550667194,-0.42275030076513553,-0.05046509961621348,12.396130867709815,0.012396130867709814,0.0012791315733753361,-0.09821506395829112,-0.4146377025500215,0.2368695932720748,-0.10077014075820628,-0.07567864574719813
0,Model_E,rolling_icir_weight,2018-01-29,2021-03-12,2021-03-15,2021-09-13,"{""momentum_20"": -0.23924770436486872, ""volatility_20"": 0.054163522341827496, ""volume_change_20"": -0.7065887732933037}",0.09198732198412185,0.19243631137405415,0.16938353956045027,1.1235812638262428,-0.10407060865418116,52.523472356625234,0.05252347235662523,-0.03006385070671025,0.2348648756063834,0.9854301786703636,0.2383374090727417,0.07630417931625365,0.19371542376089557
1,Model_E,rolling_icir_weight,2018-08-07,2021-09-13,2021-09-14,2022-03-25,"{""momentum_20"": -0.019404599668362534, ""volatility_20"": 0.17172923568255574, ""volume_change_20"": -0.8088661646490818}",-0.12375187786270792,-0.2321892284508692,0.23839991052890225,-0.9881885654144569,-0.2129697913263049,57.974858922439566,0.05797485892243956,-0.16369103664913054,0.10565821992523261,0.3696256623068978,0.28585195969836447,0.11337772112729462,-0.19689479289758222
2,Model_E,rolling_icir_weight,2019-02-18,2022-03-25,2022-03-28,2022-09-28,"{""momentum_20"": 0.34493923314329766, ""volatility_20"": 0.09738257209959736, ""volume_change_20"": -0.557678194757105}",-0.12873253794075645,-0.24089300955684456,0.25653473105262803,-0.945242919933343,-0.20849099534248994,52.548075132359585,0.0525480751323596,-0.08284925153967948,-0.087960036816526,-0.2799873494059717,0.31415718246965185,0.05452893343034334,-0.23406141295308416
3,Model_E,rolling_icir_weight,2019-08-20,2022-09-28,2022-09-29,2023-04-10,"{""momentum_20"": 0.2639530208216476, ""volatility_20"": 0.20162937378641974, ""volume_change_20"": -0.5344176053919327}",0.04282334920428754,0.08748053764564734,0.16496371405242513,0.5904053270653461,-0.08762882047839937,59.21020582145902,0.05921020582145902,0.07211306157948782,-0.056360942836023845,-0.24823740090011515,0.22704452524743504,0.08442989541100673,0.08441381891461254
4,Model_E,rolling_icir_weight,2020-03-02,2023-04-10,2023-04-11,2023-10-18,"{""momentum_20"": 0.061915515907775796, ""volatility_20"": 0.32458616574453764, ""volume_change_20"": -0.6134983183476866}",-0.08717152749212342,-0.16674417977893685,0.14648097597992638,-1.1722428850187079,-0.08997225278631504,61.06597361949474,0.061065973619494736,-0.12040264957452318,0.07523857868403735,0.3706907197573238,0.20296860610185494,-0.014279485584922012,-0.1752375988572314
5,Model_E,rolling_icir_weight,2020-09-02,2023-10-18,2023-10-19,2024-04-24,"{""momentum_20"": -0.021455352872213805, ""volatility_20"": 0.3876778556253027, ""volume_change_20"": -0.5908667915024834}",-0.16815486671363444,-0.3080336742277887,0.27907464060633447,-1.1785019511790449,-0.29875595234667984,53.53463737710313,0.05353463737710315,-0.024638700707364403,-0.28993790417808557,-0.9671116250254359,0.29979776550660314,0.2287323079550972,-0.3199804037626642
6,Model_E,rolling_icir_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,"{""momentum_20"": -0.03796761369713292, ""volatility_20"": 0.395600123115851, ""volume_change_20"": -0.566432263187016}",0.10315334409653065,0.21694730059135847,0.28524127490374407,0.8291005362511058,-0.2196834851944428,51.727878563495004,0.05172787856349501,0.10461094609866994,0.00746924433907507,0.0209522494296917,0.35648889939665895,0.1265966253760624,0.2074999715300309
7,Model_E,rolling_icir_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,"{""momentum_20"": -0.15162722858708766, ""volatility_20"": 0.3015486452415858, ""volume_change_20"": -0.5468241261713265}",0.05482974139839891,0.1126657833386131,0.30330870454045133,0.5096243668867081,-0.23020313135797144,53.23938359412044,0.05323938359412044,0.0016041048632153831,0.13453006534536244,0.434289321798238,0.30977060358822817,0.4407939876317595,0.14573847816025368
8,Model_E,rolling_icir_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,"{""momentum_20"": -0.2262572083359799, ""volatility_20"": 0.26216424427504864, ""volume_change_20"": -0.5115785473889715}",0.2557949225821248,0.5770208875830447,0.144048748956719,3.236799241507468,-0.06116032213203415,49.5628733997155,0.04956287339971548,0.18784167381026795,0.11236991112465974,0.5285853358888207,0.212586130365703,-0.14617097894325928,0.5179848862382405
9,Model_E,rolling_icir_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,"{""momentum_20"": -0.19717408592259666, ""volatility_20"": 0.22607816724683952, ""volume_change_20"": -0.5767477468305638}",-0.006397931178602878,-0.056129562740201755,0.18477789347509124,-0.22309485231001322,-0.04754289417712443,12.661773352299667,0.012661773352299666,0.0012791315733753361,-0.061696315831065954,-0.2563327451276622,0.24068839039795387,-0.14115251858976474,-0.03833313631761475
