fold,method,train_start,train_end,test_start,test_end,is_annualized_return,is_volatility,is_sharpe,is_max_drawdown,is_information_ratio,is_turnover,is_transaction_cost,is_benchmark_excess_return,annualized_return,volatility,sharpe,max_drawdown,information_ratio,turnover,transaction_cost,benchmark_excess_return,train_weights
6,rolling_ic_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,-0.013445270929341002,0.24122136203906797,-0.05573830947510951,-0.4537953581733434,-0.8524340568520368,238.03610406558784,0.23803610406558784,-0.21495151907725302,0.2350943836342183,0.31907060399417847,0.7368099119482272,-0.209882308983677,-1.5236898376443275,37.53113553113554,0.03753113553113553,-0.09226017949220372,"{'momentum_20': -0.15038663589830586, 'momentum_60': -0.23684317398177834, 'volatility_20': 0.14022534924115984, 'volatility_60': 0.13224177511107452, 'volume_change_20': -0.3403030657676815}"
6,rolling_icir_weight,2021-03-15,2024-04-24,2024-04-25,2024-11-01,-0.034325572912600744,0.23940680947521945,-0.1433775964344645,-0.4458047079034483,-1.142998139384195,262.15684347928686,0.2621568434792869,-0.28043182826996205,0.2692059004045777,0.31795792600095263,0.8466714567881888,-0.2062023787394518,-1.3293200595327104,42.250416250416244,0.04225041625041625,-0.07878653014032086,"{'momentum_20': -0.1352896261288489, 'momentum_60': -0.20408917949022315, 'volatility_20': 0.13201304148144516, 'volatility_60': 0.12421277774733663, 'volume_change_20': -0.4043953751521461}"
7,equal_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,-0.11770497246136624,0.22584725416803075,-0.5211707040449274,-0.4729191196421827,-1.2682636202439879,200.82175218063733,0.20082175218063736,-0.5068884765500831,-0.10723182892756355,0.2518814191685234,-0.42572345860819205,-0.1756275560511925,-2.2543021782765087,35.3884047387212,0.035388404738721194,-0.16066447911767007,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
7,static_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,-0.11770497246136624,0.22584725416803075,-0.5211707040449274,-0.4729191196421827,-1.2682636202439879,200.82175218063733,0.20082175218063736,-0.5068884765500831,-0.10723182892756355,0.2518814191685234,-0.42572345860819205,-0.1756275560511925,-2.2543021782765087,35.3884047387212,0.035388404738721194,-0.16066447911767007,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
7,rolling_ic_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,-0.05872933599268304,0.2750069772040082,-0.2135558035282716,-0.4684797847686136,-1.0031152946568183,234.0428147964548,0.2340428147964548,-0.2754366916841956,0.254179121786015,0.28720915618116954,0.8849965828585233,-0.19270646122031432,0.2905637316874851,39.41500324569945,0.03941500324569945,0.014903076927073142,"{'momentum_20': -0.1977649910104706, 'momentum_60': -0.2260493876329984, 'volatility_20': 0.13883325952828007, 'volatility_60': 0.09951300812492866, 'volume_change_20': -0.33783935370332224}"
7,rolling_icir_weight,2021-09-14,2024-11-01,2024-11-04,2025-05-13,-0.06571476494236039,0.27344775014965095,-0.24031927454658664,-0.4734009429642333,-1.1180277950396182,255.43773663033483,0.25543773663033487,-0.2990199422366437,0.22916328753221737,0.2950143597660306,0.7767868917091417,-0.20634483292944472,0.11782486982134523,42.154722492697175,0.04215472249269719,0.006022762833860787,"{'momentum_20': -0.18197176861614378, 'momentum_60': -0.20179487257251028, 'volatility_20': 0.1307030277347085, 'volatility_60': 0.09110137570058424, 'volume_change_20': -0.39442895537605316}"
8,equal_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,-0.09256544200800054,0.23226663553000632,-0.3985309461118969,-0.39629761749806813,-1.372319367432907,200.02183556848232,0.20002183556848233,-0.5651371728341328,0.49168535611451825,0.14071395127666275,3.494218957349851,-0.04348614704258247,-0.9448112473456753,37.67499999999999,0.03767500000000001,-0.04248277637537742,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
8,static_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,-0.09256544200800054,0.23226663553000632,-0.3985309461118969,-0.39629761749806813,-1.372319367432907,200.02183556848232,0.20002183556848233,-0.5651371728341328,0.49168535611451825,0.14071395127666275,3.494218957349851,-0.04348614704258247,-0.9448112473456753,37.67499999999999,0.03767500000000001,-0.04248277637537742,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
8,rolling_ic_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,0.01707377624748041,0.28876981135747565,0.05912590435689394,-0.42381332589093035,-0.6219511368067434,225.75452216322986,0.2257545221632299,-0.1774299822421896,0.5674750879788337,0.1440025356095243,3.9407298321301294,-0.051565004513431933,-0.5283907884068572,37.425000000000004,0.03742500000000001,-0.017415232040489004,"{'momentum_20': -0.23682812240351478, 'momentum_60': -0.22127650862501078, 'volatility_20': 0.12407358375435414, 'volatility_60': 0.09188055957746939, 'volume_change_20': -0.3259412256396509}"
8,rolling_icir_weight,2022-03-28,2025-05-13,2025-05-14,2025-11-14,0.018730918596552737,0.28826700710322334,0.06497767047564179,-0.41877029895759654,-0.6133160626619805,245.64049172813947,0.2456404917281395,-0.17289298337514442,0.5912264408218466,0.14601853770075285,4.048982068519909,-0.05146372771887431,-0.2976062021555207,40.625,0.040625,-0.009737412579322868,"{'momentum_20': -0.21770994737173452, 'momentum_60': -0.20392183446487028, 'volatility_20': 0.11468942427677127, 'volatility_60': 0.08276915702303553, 'volume_change_20': -0.3809096368635884}"
9,equal_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,0.005509043434368088,0.21816229026343015,0.025252042540055565,-0.3794375096871919,-1.296563354459713,200.86072010996924,0.20086072010996928,-0.5225604931909014,-0.4609235583794564,0.18218551128623872,-2.529968245692609,-0.07624302799824978,-5.66679977037517,8.475,0.008475000000000002,-0.06549199044537736,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
9,static_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,0.005509043434368088,0.21816229026343015,0.025252042540055565,-0.3794375096871919,-1.296563354459713,200.86072010996924,0.20086072010996928,-0.5225604931909014,-0.4609235583794564,0.18218551128623872,-2.529968245692609,-0.07624302799824978,-5.66679977037517,8.475,0.008475000000000002,-0.06549199044537736,"{'momentum_20': 0.2, 'momentum_60': 0.2, 'volatility_20': 0.2, 'volatility_60': 0.2, 'volume_change_20': 0.2}"
9,rolling_ic_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,0.12655585515982604,0.2706176913186867,0.46765551262792515,-0.4220973846731768,-0.5263072653504436,248.86886553137865,0.24886886553137863,-0.14154504510764981,-0.20784250834210172,0.18536399949716723,-1.1212668528188399,-0.05179155632054555,-3.4379227853018386,10.4,0.010400000000000001,-0.022735582863302017,"{'momentum_20': -0.22975910873699784, 'momentum_60': -0.18437676114802254, 'volatility_20': 0.12044935039536046, 'volatility_60': 0.07947842816948712, 'volume_change_20': -0.38593635155013206}"
9,rolling_icir_weight,2022-09-29,2025-11-14,2025-11-17,2025-12-24,0.1348077105902541,0.27030662092583657,0.4987214524324988,-0.40749221730752294,-0.4555855684647506,267.44798749859245,0.2674479874985925,-0.11986452478004983,-0.2637722778276337,0.18767603653058587,-1.40546594388808,-0.05789881001479491,-4.944192201964257,10.8,0.010799999999999999,-0.030814158158597282,"{'momentum_20': -0.20674336400787716, 'momentum_60': -0.16948423513052718, 'volatility_20': 0.11003304566379717, 'volatility_60': 0.07107614964009817, 'volume_change_20': -0.4426632055577003}"
