date,factor_name,window,rolling_mean_rank_ic
2024-08-06,momentum_20,60,-0.06550284612880802
2024-08-07,momentum_20,60,-0.06305087447938894
2024-08-08,momentum_20,60,-0.059209014204800875
2024-08-09,momentum_20,60,-0.054811817510454955
2024-08-12,momentum_20,60,-0.05397622536087017
2024-08-13,momentum_20,60,-0.05621877917414235
2024-08-14,momentum_20,60,-0.05544058694238373
2024-08-15,momentum_20,60,-0.05531044104293279
2024-08-16,momentum_20,60,-0.05636835575566559
2024-08-19,momentum_20,60,-0.05590832745865016
2024-08-20,momentum_20,60,-0.053353974997726754
2024-08-21,momentum_20,60,-0.05130698954809272
2024-08-22,momentum_20,60,-0.04778984379399203
2024-08-23,momentum_20,60,-0.049038032457767736
2024-08-26,momentum_20,60,-0.04809608034119906
2024-08-27,momentum_20,60,-0.05353103781732008
2024-08-28,momentum_20,60,-0.055809234911913606
2024-08-29,momentum_20,60,-0.05665379040950096
2024-08-30,momentum_20,60,-0.05074945778645675
2024-09-02,momentum_20,60,-0.05340888731187269
2024-09-03,momentum_20,60,-0.05422085995788788
2024-09-04,momentum_20,60,-0.05625305805511445
2024-09-05,momentum_20,60,-0.058804998346749855
2024-09-06,momentum_20,60,-0.05959334265053074
2024-09-09,momentum_20,60,-0.06204830757521536
2024-09-10,momentum_20,60,-0.06481701035886395
2024-09-11,momentum_20,60,-0.0645654819266879
2024-09-12,momentum_20,60,-0.06302605950780539
2024-09-13,momentum_20,60,-0.06651372742897418
2024-09-18,momentum_20,60,-0.06544339753558508
2024-09-19,momentum_20,60,-0.06566728128155279
2024-09-20,momentum_20,60,-0.06699601433362841
2024-09-23,momentum_20,60,-0.07052572588983677
2024-09-24,momentum_20,60,-0.07029876359801657
2024-09-25,momentum_20,60,-0.07352816922391539
2024-09-26,momentum_20,60,-0.07699955163475644
2024-09-27,momentum_20,60,-0.07826389280304248
2024-09-30,momentum_20,60,-0.0763669554293834
2024-10-08,momentum_20,60,-0.08313010279264495
2024-10-09,momentum_20,60,-0.08914629963962611
2024-10-10,momentum_20,60,-0.0916694156173217
2024-10-11,momentum_20,60,-0.08667862980204773
2024-10-14,momentum_20,60,-0.08217306161047978
2024-10-15,momentum_20,60,-0.07793863000878769
2024-10-16,momentum_20,60,-0.07215744843239383
2024-10-17,momentum_20,60,-0.07158951757048354
2024-10-18,momentum_20,60,-0.07382538933830565
2024-10-21,momentum_20,60,-0.0769040850296464
2024-10-22,momentum_20,60,-0.07761706607396239
2024-10-23,momentum_20,60,-0.08151159163590152
2024-10-24,momentum_20,60,-0.08318811704749998
2024-10-25,momentum_20,60,-0.08128774137579846
2024-10-28,momentum_20,60,-0.08114758134104347
